dataset,n_share,n_source_private,method,source,target,AA,H-score,H3-score,AUROC,OSCR
officehome,15,0,UniOT,Clipart,RealWorld,1.05,0.82,0.51,0.32,0.92
officehome,15,0,UniOT,Product,Art,1.07,1.1,0.74,2.09,4.88
officehome,15,0,UniOT,Product,Clipart,0.38,0.62,0.34,0.75,1.72
officehome,15,0,UniOT,Product,RealWorld,0.22,0.26,0.34,0.45,0.32
officehome,15,0,UniOT,RealWorld,Art,0.67,0.45,0.48,0.54,1.47
officehome,15,0,UniOT,RealWorld,Clipart,0.75,0.95,0.48,0.89,0.85
officehome,15,0,UniOT,RealWorld,Product,1.28,0.63,0.43,0.24,0.73
officehome,15,0,WiSE-FT,Art,Clipart,0.07,0.04,0.03,0.06,0.02
officehome,15,0,WiSE-FT,Art,Product,0.23,0.16,0.11,0.04,0.04
officehome,15,0,WiSE-FT,Art,RealWorld,0.08,0.03,0.02,0.03,0.03
officehome,15,0,WiSE-FT,Clipart,Art,0.3,0.31,0.22,0.04,0.05
officehome,15,0,WiSE-FT,Clipart,Product,0.35,0.25,0.18,0.06,0.15
officehome,15,0,WiSE-FT,Clipart,RealWorld,0.38,0.26,0.18,0.06,0.06
officehome,15,0,WiSE-FT,Product,Art,0.36,0.38,0.28,0.01,0.19
officehome,15,0,WiSE-FT,Product,Clipart,0.27,0.31,0.24,0.02,0.02
officehome,15,0,WiSE-FT,Product,RealWorld,0.13,0.1,0.07,0.02,0.06
officehome,15,0,WiSE-FT,RealWorld,Art,0.27,0.23,0.15,0.03,0.13
officehome,15,0,WiSE-FT,RealWorld,Clipart,0.3,0.27,0.19,0.05,0.09
officehome,15,0,WiSE-FT,RealWorld,Product,0.36,0.22,0.15,0.0,0.0
officehome,15,0,ClipCrossModel,Art,Clipart,0.07,0.06,0.04,0.09,0.1
officehome,15,0,ClipCrossModel,Art,Product,0.04,0.06,0.04,0.05,0.13
officehome,15,0,ClipCrossModel,Art,RealWorld,0.01,0.08,0.06,0.04,0.06
officehome,15,0,ClipCrossModel,Clipart,Art,0.12,0.1,0.06,0.02,0.18
officehome,15,0,ClipCrossModel,Clipart,Product,0.08,0.23,0.16,0.1,0.1
officehome,15,0,ClipCrossModel,Clipart,RealWorld,0.11,0.09,0.06,0.04,0.09
officehome,15,0,ClipCrossModel,Product,Art,0.19,0.11,0.06,0.01,0.07
officehome,15,0,ClipCrossModel,Product,Clipart,0.12,0.1,0.06,0.01,0.09
officehome,15,0,ClipCrossModel,Product,RealWorld,0.16,0.09,0.06,0.01,0.08
officehome,15,0,ClipCrossModel,RealWorld,Art,0.04,0.09,0.05,0.07,0.08
officehome,15,0,ClipCrossModel,RealWorld,Clipart,0.22,0.15,0.09,0.04,0.04
officehome,15,0,ClipCrossModel,RealWorld,Product,0.04,0.1,0.07,0.03,0.03
officehome,15,0,ClipZeroShot,Art,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Art,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Art,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Clipart,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Clipart,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Clipart,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Product,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Product,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,Product,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,RealWorld,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,RealWorld,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipZeroShot,RealWorld,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistill,Art,Clipart,0.0,0.01,0.0,0.0,0.0
officehome,15,0,ClipDistill,Art,Product,0.05,0.03,0.02,0.0,0.0
officehome,15,0,ClipDistill,Art,RealWorld,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,Clipart,Art,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,Clipart,Product,0.05,0.03,0.02,0.0,0.0
officehome,15,0,ClipDistill,Clipart,RealWorld,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,Product,Art,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,Product,Clipart,0.0,0.01,0.0,0.0,0.0
officehome,15,0,ClipDistill,Product,RealWorld,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,RealWorld,Art,0.0,0.01,0.01,0.0,0.0
officehome,15,0,ClipDistill,RealWorld,Clipart,0.0,0.01,0.0,0.0,0.0
officehome,15,0,ClipDistill,RealWorld,Product,0.05,0.03,0.02,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Art,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Art,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Art,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Clipart,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Clipart,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Clipart,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Product,Art,0.0,0.0,0.0,0.0,0.06
officehome,15,0,ClipDistillTemp1.0,Product,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,Product,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,RealWorld,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,RealWorld,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,ClipDistillTemp1.0,RealWorld,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,AutoDistill,Art,Clipart,0.04,0.02,0.01,0.0,0.0
officehome,15,0,AutoDistill,Art,Product,0.0,0.01,0.01,0.0,0.0
officehome,15,0,AutoDistill,Art,RealWorld,0.04,0.01,0.01,0.0,0.0
officehome,15,0,AutoDistill,Clipart,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,AutoDistill,Clipart,Product,0.0,0.02,0.01,0.0,0.0
officehome,15,0,AutoDistill,Clipart,RealWorld,0.04,0.02,0.01,0.0,0.0
officehome,15,0,AutoDistill,Product,Art,0.0,0.0,0.0,0.0,0.06
officehome,15,0,AutoDistill,Product,Clipart,0.0,0.01,0.0,0.0,0.04
officehome,15,0,AutoDistill,Product,RealWorld,0.04,0.02,0.02,0.0,0.04
officehome,15,0,AutoDistill,RealWorld,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,AutoDistill,RealWorld,Clipart,0.0,0.01,0.0,0.0,0.0
officehome,15,0,AutoDistill,RealWorld,Product,0.0,0.02,0.01,0.0,0.0
officehome,15,0,Auto_only_cal,Art,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Art,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Art,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Clipart,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Clipart,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Clipart,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Product,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Product,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,Product,RealWorld,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,RealWorld,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,RealWorld,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_only_cal,RealWorld,Product,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_wo_iid,Art,Clipart,0.62,0.28,0.17,0.02,0.02
officehome,15,0,Auto_wo_iid,Art,Product,0.03,0.29,0.2,0.02,0.02
officehome,15,0,Auto_wo_iid,Art,RealWorld,0.2,0.04,0.03,0.01,0.03
officehome,15,0,Auto_wo_iid,Clipart,Art,0.07,0.02,0.01,0.0,0.0
officehome,15,0,Auto_wo_iid,Clipart,Product,0.0,0.01,0.01,0.0,0.0
officehome,15,0,Auto_wo_iid,Clipart,RealWorld,0.06,0.03,0.02,0.0,0.07
officehome,15,0,Auto_wo_iid,Product,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_wo_iid,Product,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_wo_iid,Product,RealWorld,0.04,0.02,0.02,0.0,0.04
officehome,15,0,Auto_wo_iid,RealWorld,Art,0.68,0.47,0.29,0.0,0.0
officehome,15,0,Auto_wo_iid,RealWorld,Clipart,0.59,0.39,0.25,0.0,0.0
officehome,15,0,Auto_wo_iid,RealWorld,Product,0.43,0.1,0.07,0.01,0.01
officehome,15,0,Auto_wo_nll,Art,Clipart,0.03,0.02,0.01,0.0,0.0
officehome,15,0,Auto_wo_nll,Art,Product,0.05,0.02,0.01,0.0,0.0
officehome,15,0,Auto_wo_nll,Art,RealWorld,0.04,0.02,0.02,0.0,0.04
officehome,15,0,Auto_wo_nll,Clipart,Art,0.86,0.52,0.3,0.01,0.01
officehome,15,0,Auto_wo_nll,Clipart,Product,0.23,0.2,0.14,0.02,0.02
officehome,15,0,Auto_wo_nll,Clipart,RealWorld,0.2,0.06,0.04,0.01,0.09
officehome,15,0,Auto_wo_nll,Product,Art,0.15,0.13,0.08,0.0,0.0
officehome,15,0,Auto_wo_nll,Product,Clipart,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_wo_nll,Product,RealWorld,0.04,0.02,0.02,0.0,0.04
officehome,15,0,Auto_wo_nll,RealWorld,Art,1.11,0.85,0.53,0.0,0.0
officehome,15,0,Auto_wo_nll,RealWorld,Clipart,0.77,0.57,0.37,0.0,0.0
officehome,15,0,Auto_wo_nll,RealWorld,Product,0.24,0.06,0.04,0.0,0.0
officehome,15,0,Auto_wo_ood,Art,Clipart,0.08,0.02,0.02,0.03,0.03
officehome,15,0,Auto_wo_ood,Art,Product,0.05,0.05,0.05,0.01,0.01
officehome,15,0,Auto_wo_ood,Art,RealWorld,0.0,0.05,0.03,0.03,0.06
officehome,15,0,Auto_wo_ood,Clipart,Art,0.0,0.0,0.0,0.0,0.0
officehome,15,0,Auto_wo_ood,Clipart,Product,0.0,0.01,0.01,0.0,0.0
officehome,15,0,Auto_wo_ood,Clipart,RealWorld,0.0,0.03,0.02,0.0,0.0
officehome,15,0,Auto_wo_ood,Product,Art,0.07,0.03,0.02,0.01,0.01
officehome,15,0,Auto_wo_ood,Product,Clipart,0.05,0.03,0.02,0.02,0.01
officehome,15,0,Auto_wo_ood,Product,RealWorld,0.0,0.01,0.01,0.01,0.01
officehome,15,0,Auto_wo_ood,RealWorld,Art,0.07,0.03,0.02,0.01,0.01
officehome,15,0,Auto_wo_ood,RealWorld,Clipart,0.04,0.01,0.01,0.01,0.01
officehome,15,0,Auto_wo_ood,RealWorld,Product,0.03,0.05,0.04,0.0,0.0
visda,6,0,SO,syn,real,0.14,0.14,0.09,0.2,0.21
visda,6,0,DANCE,syn,real,0.11,0.09,0.07,0.11,0.07
visda,6,0,OVANet,syn,real,0.14,0.2,0.2,0.09,0.03
visda,6,0,UniOT,syn,real,0.44,0.84,0.49,1.0,0.8
visda,6,0,WiSE-FT,syn,real,0.14,0.13,0.09,0.17,0.18
visda,6,0,ClipCrossModel,syn,real,0.06,0.12,0.08,0.13,0.17
visda,6,0,ClipZeroShot,syn,real,0.0,0.0,0.0,0.0,0.0
visda,6,0,ClipDistill,syn,real,0.02,0.01,0.0,0.0,0.0
visda,6,0,ClipDistillTemp1.0,syn,real,0.0,0.0,0.0,0.0,0.0
visda,6,0,AutoDistill,syn,real,0.0,0.0,0.0,0.0,0.0
visda,6,0,Auto_only_cal,syn,real,0.0,0.0,0.0,0.0,0.0
visda,6,0,Auto_wo_iid,syn,real,0.0,0.01,0.0,0.0,0.0
visda,6,0,Auto_wo_nll,syn,real,0.0,0.0,0.0,0.0,0.0
visda,6,0,Auto_wo_ood,syn,real,0.34,2.81,1.98,1.82,1.65
domainnet,150,0,SO,painting,real,0.07,0.06,0.04,0.04,0.02
domainnet,150,0,SO,painting,sketch,0.12,0.1,0.07,0.02,0.09
domainnet,150,0,SO,real,painting,0.23,0.19,0.14,0.05,0.15
domainnet,150,0,SO,real,sketch,0.1,0.09,0.06,0.05,0.17
domainnet,150,0,SO,sketch,painting,0.04,0.05,0.04,0.14,0.21
domainnet,150,0,SO,sketch,real,0.04,0.03,0.02,0.05,0.04
domainnet,150,0,DANCE,painting,real,0.06,0.07,0.05,0.07,0.06
domainnet,150,0,DANCE,painting,sketch,0.23,0.2,0.14,0.03,0.13
domainnet,150,0,DANCE,real,painting,0.07,0.06,0.04,0.05,0.13
domainnet,150,0,DANCE,real,sketch,0.19,0.16,0.11,0.06,0.02
domainnet,150,0,DANCE,sketch,painting,0.01,0.01,0.01,0.05,0.05
domainnet,150,0,DANCE,sketch,real,0.09,0.02,0.02,0.09,0.03
domainnet,150,0,OVANet,painting,real,0.12,0.17,0.12,0.2,0.16
domainnet,150,0,OVANet,painting,sketch,0.06,0.04,0.03,0.02,0.06
domainnet,150,0,OVANet,real,painting,0.1,0.13,0.09,0.14,0.18
domainnet,150,0,OVANet,real,sketch,0.2,0.1,0.06,0.07,0.02
domainnet,150,0,OVANet,sketch,painting,0.13,0.11,0.07,0.08,0.14
domainnet,150,0,OVANet,sketch,real,0.17,0.11,0.08,0.1,0.1
domainnet,150,0,UniOT,painting,real,0.18,0.08,0.08,0.08,0.17
domainnet,150,0,UniOT,painting,sketch,0.18,0.31,0.42,0.15,0.29
domainnet,150,0,UniOT,real,painting,0.1,0.05,0.1,0.02,0.18
domainnet,150,0,UniOT,real,sketch,0.14,0.15,0.09,0.17,0.19
domainnet,150,0,UniOT,sketch,painting,0.47,0.36,0.07,0.2,0.19
domainnet,150,0,UniOT,sketch,real,0.42,0.19,0.19,0.09,0.22
domainnet,150,0,WiSE-FT,painting,real,0.06,0.11,0.15,0.03,0.03
domainnet,150,0,WiSE-FT,painting,sketch,0.05,0.09,0.13,0.01,0.08
domainnet,150,0,WiSE-FT,real,painting,0.06,0.11,0.15,0.03,0.1
domainnet,150,0,WiSE-FT,real,sketch,0.04,0.07,0.1,0.05,0.16
domainnet,150,0,WiSE-FT,sketch,painting,0.04,0.08,0.12,0.09,0.11
domainnet,150,0,WiSE-FT,sketch,real,0.07,0.13,0.17,0.03,0.02
domainnet,150,0,ClipCrossModel,painting,real,0.11,0.1,0.07,0.12,0.09
domainnet,150,0,ClipCrossModel,painting,sketch,0.03,0.03,0.02,0.02,0.15
domainnet,150,0,ClipCrossModel,real,painting,0.08,0.06,0.04,0.12,0.16
domainnet,150,0,ClipCrossModel,real,sketch,0.04,0.05,0.03,0.02,0.05
domainnet,150,0,ClipCrossModel,sketch,painting,0.05,0.04,0.03,0.1,0.11
domainnet,150,0,ClipCrossModel,sketch,real,0.1,0.08,0.05,0.04,0.08
domainnet,150,0,ClipZeroShot,painting,real,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipZeroShot,painting,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipZeroShot,real,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipZeroShot,real,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipZeroShot,sketch,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipZeroShot,sketch,real,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistill,painting,real,0.03,0.01,0.01,0.0,0.01
domainnet,150,0,ClipDistill,painting,sketch,0.02,0.02,0.01,0.0,0.01
domainnet,150,0,ClipDistill,real,painting,0.05,0.04,0.03,0.0,0.02
domainnet,150,0,ClipDistill,real,sketch,0.02,0.02,0.01,0.0,0.01
domainnet,150,0,ClipDistill,sketch,painting,0.05,0.04,0.03,0.0,0.02
domainnet,150,0,ClipDistill,sketch,real,0.03,0.01,0.01,0.0,0.01
domainnet,150,0,ClipDistillTemp1.0,painting,real,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistillTemp1.0,painting,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistillTemp1.0,real,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistillTemp1.0,real,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistillTemp1.0,sketch,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,0,ClipDistillTemp1.0,sketch,real,0.0,0.0,0.0,0.0,0.0
